stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon,rain_mm,is_rain,heavy_rain,temperature,avg_travel_time,median_travel_time,p90_travel_time,high_congestion,delay_overcrowding
0610NWH,6,True,5,1,Four Points/Nairobi Women's Hospital,-1.293984,36.795456,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0610PNF,6,True,6,1,Integrity Centre/Panafric,-1.289358,36.810835,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0610RMX,6,True,3,1,Remax Shopping Village,-1.293373,36.792853,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0610SER,6,True,6,1,Serena,-1.288243532,36.81376398,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0610SER,7,True,1,1,Serena,-1.288243532,36.81376398,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0610SHP,6,True,1,1,South B Shopping Centre,-1.313469,36.827745,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0610SOK,6,True,1,1,Sokoni,-1.286322,36.745633,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0610VAJ,6,True,1,1,Java,-1.298967004,36.81083769,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611BKS,6,True,1,1,TSC,-1.299519539,36.81570053,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611CKA,6,True,5,1,Chaka Place,-1.293189526,36.79132462,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611COM,6,True,3,1,Community,-1.292303,36.812936,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611DOD,6,True,6,1,DoD,-1.295383573,36.80102885,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611GPO,6,True,7,1,GPO,-1.285979748,36.81894064,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611HGH,6,True,1,1,Kenyatta National Hospital,-1.297513247,36.80466056,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611HUR,6,True,4,1,Hurlingham,-1.294659376,36.79771364,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611ISP,6,True,2,1,Nairobi Hospital,-1.295324564,36.80505216,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611IYQ,6,True,1,1,CIC,-1.298532486,36.81236386,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611KIL,6,True,2,1,Kilimani Primary School,-1.292476058,36.78319752,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611MKF,6,True,1,1,Mkombozi/Fraemy Supermarket,-1.281142,36.751916,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611NAV,6,True,2,1,Vanga Road,-1.289880395,36.76469564,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611SEB,6,True,1,1,Kasneb Towers,-1.302829385,36.81089401,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611SOK,6,True,1,1,Sokoni,-1.286301,36.745661,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611SRN,6,True,8,1,Serena,-1.28867805,36.81337774,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611VJA,6,True,1,1,Java,-1.298795342,36.81105763,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0611VRP,6,True,7,1,Valley Road Pentecostal,-1.292545795,36.80501461,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0611YAY,6,True,1,1,Yaya,-1.292751,36.789354,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0613MWI,6,True,2,1,Kawangware Mwisho,-1.283934,36.742585,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700/HI,6,True,1,1,Uchumi/National Oil,-1.299841404,36.7926228,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AAY,6,True,1,1,Yaya,-1.292443871,36.78830177,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ABB,6,True,1,1,Abba Photo Studio/Kaberia,-1.290783,36.732013,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ABN,6,True,1,1,Bogani,-1.351302266,36.74810886,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ACI,6,True,2,1,Acacia Petrol Station Junction,-1.225118,36.705298,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ADR,6,True,1,1,Darajani,-1.238774425,36.67490602,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AIA,6,True,1,1,Iranda,-1.266272432,36.72245085,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AIC,6,True,2,1,AIC Riruta,-1.283999,36.735204,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AIV,6,True,1,1,Karen Cottage,-1.301847696,36.68755531,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AKA,6,True,1,1,Mwathakado,-1.228764421,36.69442177,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AMD,6,True,1,1,Dagoretti Market,-1.286548376,36.68674529,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AOT,6,True,1,1,Nyathore,-1.230089396,36.68303847,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AOW,6,True,1,1,Kwa Mtaro,-1.26928187,36.72628105,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ASM,6,True,1,1,Matasia,-1.389175057,36.68043137,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700AYY,6,True,1,1,Yaya,-1.291612387,36.78703308,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700BDB,6,True,1,1,Bulbul DC/Kwa Bumps,-1.332718,36.674587,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700BID,7,True,1,1,Bidii,-1.287134653,36.74095273,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700BMC,6,True,4,1,Bishop Magua Centre,-1.299390793,36.79123878,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700BMY,6,True,2,1,Beth Mugo Secondary School/Car Wash,-1.283399,36.727117,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700BPS,6,True,3,1,BP,-1.287522,36.74159,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700BPS,7,True,1,1,BP,-1.287522,36.74159,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700BRM,6,True,1,1,Britam,-1.298055053,36.81335092,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700BTG,6,True,1,1,Wanjae Salon,-1.293237805,36.73829734,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CAH,6,True,1,1,Car Wash,-1.27615369,36.73437059,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CDT,6,True,2,1,Corner/Meteorological Department/Total,-1.299403,36.759837,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CKK,6,True,2,1,Kaberia,-1.290562,36.728944,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CRP,6,True,2,1,St. Christophers,-1.318646,36.715664,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CUM,6,True,2,1,Uchumi/National Oil,-1.299331784,36.79270864,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CWH,6,True,1,1,Carwash,-1.352561,36.658285,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700CWT,6,True,1,1,Gitaru Kwa Gwacii,-1.2356776,36.66780353,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700DBS,6,True,1,1,Pepo Lane,-1.304926872,36.6930002,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700DCR,6,True,1,1,Deliverance Church,-1.29428,36.683553,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700DCT,6,True,3,1,Deliverance Church Riruta,-1.29266,36.751563,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700DCT,7,True,1,1,Deliverance Church Riruta,-1.29266,36.751563,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700DDO,6,True,4,1,DoD,-1.294788122,36.80239946,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700DIN,6,True,1,1,Kinduri,-1.272629267,36.7314899,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700DNO,6,True,1,1,Don Bosco,-1.304188103,36.69239134,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700DRI,6,True,1,1,Riverside,-1.276743776,36.73527718,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700E'P,6,True,1,1,PEFA King'eero,-1.224370927,36.70686185,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700EAY,6,True,1,1,Equity Ayani,-1.311068,36.775885,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700EOL,6,True,1,1,El Paso,-1.347777843,36.66239083,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ESU,6,True,1,1,Prestige,-1.299063563,36.78807378,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ETN,6,True,1,1,Dennis Pritt,-1.285149819,36.78795576,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ETR,6,True,1,1,Muthure Center,-1.229907042,36.68606937,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700EUI,6,True,2,1,Krep/Equity,-1.283581853,36.73735857,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700FDI,6,True,1,1,Friends Paradise Inn/Kaberia,-1.292301,36.734704,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700FED,6,True,2,1,Adlife Plaza,-1.294825673,36.78747565,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700FJS,6,True,1,1,Fort Jesus,-1.310753,36.779341,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700FMK,6,True,1,1,Karinde,-1.301165,36.682693,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700FVM,6,True,2,1,Forest View Mall,-1.307392,36.735457,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GBK,6,True,2,1,Green Belt/Kanyariri/Rukufi,-1.22779727,36.6981715,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GCP,6,True,2,1,Gachui/Ruthimitu Chief's Camp,-1.281721,36.695991,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GEH,6,True,1,1,Gerick House,-1.29786,36.751375,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GGL,6,True,1,1,Green Gardens School,-1.25089,36.664915,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GMW,6,True,1,1,Mwingi,-1.283030874,36.78597629,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GNG,6,True,1,1,Ngong Road,-1.299852133,36.76639348,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GPF,6,True,1,1,Zuku/Grace Pop/Dagoretti Flats,-1.276294,36.686224,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GRS,6,True,1,1,Gardens,-1.254524,36.665866,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700GRU,6,True,2,1,Gitaru,-1.231977,36.670458,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HKA,6,True,1,1,Hekima,-1.330488,36.678247,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HRW,6,True,1,1,Hiwi Court,-1.366134882,36.65723562,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HSN,7,True,1,1,Shimonne,-1.289623743,36.74454153,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700HTA,6,True,1,1,Nyathore,-1.230175263,36.68238938,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HVE,6,True,1,1,Hopevision Academy/Karen End Flats,-1.296535,36.682916,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HVI,6,True,1,1,River Ridge School,-1.275876224,36.73408628,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700HWA,6,True,1,1,Kwa Jehova,-1.229622728,36.68935776,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700IBI,6,True,1,1,Oilibya,-1.282600164,36.73714936,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700IER,7,True,1,1,Riverlands,-1.292579538,36.75110221,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700IOO,6,True,1,1,Wakorino,-1.281613111,36.70179784,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700IRI,6,True,1,1,ILRI,-1.267762184,36.72409236,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700ITO,6,True,1,1,Mugomuini Market,-1.325354576,36.78548276,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700IUA,6,True,1,1,Rubia,-1.326684952,36.78985476,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JAN,6,True,1,1,PCEA Junction,-1.330488324,36.78057432,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JER,6,True,1,1,Kinyanjui Primary,-1.29406929,36.74490094,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JKW,6,True,1,1,Kwa Jua,-1.230438119,36.67803884,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JLD,6,True,1,1,Joyland,-1.294837,36.74762,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JNR,6,True,1,1,Kanjerere,-1.280541784,36.73635006,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JOO,6,True,1,1,Jogoo/KBC,-1.329635382,36.68011218,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700JPS,6,True,1,1,Jamhuri Primary School,-1.30206,36.766956,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KAC,6,True,1,1,ACK,-1.229338378,36.69127822,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KAK,6,True,2,1,Kenya Assemblies Of God King'eero/Bus stop,-1.222091,36.710964,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KCQ,6,True,1,1,KCB/Equity,-1.301328,36.812437,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KDN,6,True,1,1,Kenya Defense,-1.308547854,36.69585407,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KEH,6,True,1,1,Karen End Shops,-1.298079,36.682247,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KEL,6,True,2,1,Karen/Shell,-1.322039366,36.70756996,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KEO,6,True,2,1,Kenol,-1.30421,36.74671,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KEQ,6,True,2,1,Sidia/Equity,-1.28474,36.737735,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KII,7,True,1,1,Kinangiti,-1.291195518,36.74689651,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700KIM,6,True,1,1,Kangemi Road,-1.274742848,36.73337817,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KMH,6,True,1,1,Kwa Hospitali/Kaberia,-1.291912,36.734329,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KMJ,6,True,1,1,Kwa Maji/Kaberia,-1.291491,36.733927,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KMM,6,True,1,1,KCB Community,-1.329626,36.687189,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KON,6,True,1,1,Kona,-1.376506,36.676179,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KPG,6,True,2,1,Kanisani PCEA Githima,-1.28136,36.691763,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KPI,6,True,1,1,Kephis,-1.327601,36.690963,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KPL,6,True,1,1,Karen Police Station,-1.322696,36.705979,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KRA,6,True,2,1,Karanja,-1.309832,36.7802,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KRR,6,True,1,1,Kirunguro Junction,-1.268223,36.678906,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KSS,6,True,1,1,Kwa Muchina/Star Shake Girls' Secondary School,-1.341907,36.66656,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KVE,6,True,1,1,Kwa Dereva,-1.229225761,36.69177175,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700KWK,6,True,1,1,Kwft/Kobil,-1.358294,36.656557,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700LEA,6,True,1,1,Lenana,-1.308366,36.732493,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700LEM,7,True,1,1,Melchizedek,-1.294516093,36.75464272,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700LHI,7,True,1,1,Midhill,-1.291715866,36.74816787,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700MAA,6,True,2,1,Matta,-1.229943037,36.685431,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MAU,6,True,1,1,Maasai Academy/Umoja,-1.331178,36.67668,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MDA,6,True,1,1,Mutindwa,-1.295185,36.744944,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MDR,6,True,1,1,Maboko Road,-1.329780221,36.78200662,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MHU,6,True,1,1,Uchumi,-1.299304962,36.79368496,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MKC,6,True,1,1,Kwa Mbao/PCEA Kanyariri,-1.229011148,36.69312358,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MMB,6,True,1,1,Riruta Parish,-1.29453063,36.74357593,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MNO,6,True,1,1,Kinoo Mama Ngina,-1.255538231,36.69471145,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MOG,6,True,2,1,Moi Girls' School Junction,-1.303247809,36.78808451,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MRT,6,True,2,1,Mukiriti,-1.282518,36.699162,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MSK,6,True,3,1,Mlangosoko,-1.28866,36.743186,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700MSK,7,True,1,1,Mlangosoko,-1.28866,36.743186,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700MTM,6,True,2,1,Muthama,-1.280641,36.718732,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MTO,6,True,2,1,Miotoni Road,-1.31267,36.722468,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MUL,6,True,2,1,Muslim,-1.28199,36.737025,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700MUM,6,True,1,1,Kwa Machuma,-1.278877258,36.71521425,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700N44,6,True,1,1,44,-1.373202,36.671995,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NCS,6,True,1,1,Consolata,-1.266533732,36.80091083,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NDU,6,True,2,1,Ndwaru,-1.279189,36.735985,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NHF,6,True,5,1,NHIF,-1.295002699,36.8134743,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0700NHF,7,True,1,1,NHIF,-1.295002699,36.8134743,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0700NKA,6,True,1,1,Kanyariri,-1.226586431,36.701653,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NMA,6,True,1,1,Mlango Soko,-1.235630876,36.67307138,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NMI,6,True,1,1,Mwingi,-1.283077598,36.78618819,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NPC,6,True,1,1,NPC Ngong,-1.368541,36.658177,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0700NPS,6,True,2,1,Nembu Primary School,-1.281202,36.720097,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
