stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon,low_supply_peak,distance_from_cbd,avg_travel_time_travel,median_travel_time_travel,p90_travel_time_travel,high_congestion_travel,severe_delay,avg_travel_time_zscore_travel,route_id,avg_travel_time_cong,median_travel_time_cong,p90_travel_time_cong,high_congestion_cong,severe_congestion,avg_travel_time_zscore_cong,median_travel_time_zscore,rain_mm,is_rain,heavy_rain,moderate_rain,temperature_zscore
0810KPL,6,1,5,1,Kampala,-1.240285,36.675546000000004,0,0.14898976859166663,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810KPR,6,1,2,1,Kileleshwa Police Station/Roundabout,-1.275117,36.794059999999995,0,0.02576009613724638,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810KRC,6,1,1,1,Kabete Rehabilitation Center,-1.238917,36.731365999999994,0,0.0981071619862726,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810LIO,6,1,3,1,Lion's Place,-1.260681,36.794578,0,0.034259265739356906,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810LIO,7,1,2,1,Lion's Place,-1.260681,36.794578,0,0.034259265739356906,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810LLA,6,1,1,1,Spring Valley Police,-1.249900228,36.78469956,0,0.048879490908779806,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810LOR,6,1,2,1,Spring Valley Roundabout,-1.250993013,36.78561151,0,0.047456950973740565,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MAE,6,1,1,1,New Muthaiga,-1.243675947,36.79242432,0,0.04939007416802516,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MCP,6,1,5,1,Main Campus/University Way,-1.280986,36.816241,0,0.00549151463623666,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MCP,7,1,1,1,Main Campus/University Way,-1.280986,36.816241,0,0.00549151463623666,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810MOH,7,1,1,1,Chiromo/Mirage,-1.2701669629999999,36.80710405,0,0.01911930002724609,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810MOI,6,1,1,1,Chiromo/Mirage,-1.2701117990000002,36.80711746,0,0.01915905037015021,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MRE,7,1,1,1,Kangemi Market,-1.264099807,36.74680799,0,0.07385852528917054,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810MRG,6,1,2,1,Mariguini,-1.260015965,36.72042847,0,0.10032306819984878,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MSM,6,1,4,1,Museum,-1.272516,36.815132,0,0.0140296974308073,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MTG,6,1,5,1,Muthiga,-1.249498,36.68443,0,0.13782208360781617,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MUG,6,1,3,1,Muguga,-1.1859620000000002,36.647084,0,0.19756735977888554,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810MUR,6,1,1,1,Muthangari Police Station,-1.265837,36.773351,0,0.048447260892645186,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NAS,6,1,1,1,Farasi Lane,-1.239126921,36.765124799999995,0,0.0703414995194343,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NCO,6,1,1,1,Muthangari Police Station,-1.271195412,36.77505434,0,0.04482232705370699,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NDG,6,1,1,1,Kamutii-Ini,-1.234791,36.715071,0,0.11444380589616604,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NIQ,6,1,1,1,Eden Square/ICEA,-1.268750757,36.80587828,0,0.020971654393618387,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NMI,7,1,1,1,Kangemi,-1.26411438,36.74517989,0,0.07540801280113318,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810NNN,6,1,1,1,Nne Market/Posta,-1.2641360000000001,36.734075,0,0.08607430460364007,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NNN,7,1,2,1,Nne Market/Posta,-1.2641360000000001,36.734075,0,0.08607430460364007,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810NPN,6,1,1,1,Main Campus/University Way,-1.280964017,36.81637108,0,0.005491466856558475,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NQU,7,1,1,1,Eden Square,-1.2687453929999999,36.8058756,0,0.020977615563509903,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810NSH,6,1,3,1,Nairobi School,-1.26017,36.771190000000004,0,0.05297615548526967,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810NSH,7,1,3,1,Nairobi School,-1.26017,36.771190000000004,0,0.05297615548526967,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810NUE,6,1,2,1,General Mathenge Junction,-1.25176549,36.7890501,0,0.044637425319233835,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810OII,7,1,1,1,Chiromo/Mirage,-1.2701669629999999,36.80709869,0,0.019122137364989095,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810OMH,6,1,1,1,Oasis Mission Hospital,-1.232464314,36.73791647,0,0.09590306283346203,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810OPT,6,1,1,1,Kabete Police Station/Nne Market/posta,-1.262719631,36.72771871,0,0.09258108315018998,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810ORA,6,1,2,1,Crossroads,-1.246299148,36.77442670000001,0,0.0586405962373441,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810OSA,7,1,1,1,Lion's Place,-1.260662734,36.79458082,0,0.03427111141260341,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810PET,6,1,1,1,Flyover Turnoff,-1.258943081,36.72249377,0,0.09862507534165543,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810R/O,6,1,1,1,Bypass/Loresho,-1.247357458,36.77763194,0,0.0555959827939152,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810RGA,6,1,1,1,Kangemi Market,-1.2642860409999999,36.75008297,0,0.07068468310006229,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810RIR,6,1,3,1,Rironi,-1.154283,36.63886,0,0.22195800279557185,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810RL.,7,1,1,1,St. Marks/Lions,-1.261009097,36.79676414,0,0.03259914766966956,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810ROA,6,1,1,1,Strathmore School/Mbabane Road,-1.271041363,36.77556396,0,0.0443962337952814,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810ROO,6,1,1,1,Chiromo Mirage,-1.270177692,36.807096,0,0.019114461438157315,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810RUG,6,1,5,1,Rungiri,-1.242892,36.677207,0,0.14661674278539538,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SAI,6,1,1,1,Sarit,-1.261111826,36.79738373,0,0.03213303844268567,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SGB,6,1,1,1,Sugarboard/Shell,-1.26417,36.743990000000004,0,0.07652944694690557,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SIG,6,1,3,1,Sigona Golf,-1.222852,36.663602000000004,0,0.16624187802716306,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SIT,6,1,3,1,Site,-1.180555,36.644643,0,0.20244676326382388,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SMO,7,1,1,1,Sodom,-1.264060736,36.75428331,0,0.06678290163320127,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810SOE,6,1,1,1,White House/News,-1.2677890059999999,36.78194225,0,0.03988346897352863,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SRA,6,1,1,1,Eden Square,-1.2687170509999999,36.80587828,0,0.021000010793733703,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SVB,6,1,2,1,Brookside Drive,-1.255484551,36.79773241,0,0.03653721481642487,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SVI,6,1,1,1,Spring Valley Shopping Centre,-1.248083,36.797256,0,0.043197577767741135,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810SYY,6,1,1,1,Siaya,-1.2822790000000002,36.787043,0,0.030458570222518404,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810TNA,6,1,1,1,Gitaru Junction,-1.2350177759999998,36.67133331,0,0.15466998514111727,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810TNG,6,1,2,1,Thiong'o,-1.263964176,36.73276663,0,0.08738278528982439,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810TNG,7,1,2,1,Thiong'o,-1.263964176,36.73276663,0,0.08738278528982439,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810UAS,6,1,2,1,Karuna Close,-1.258412004,36.801458000000004,0,0.03211304299165451,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810UJN,6,1,1,1,Njuguna's,-1.2588265840000001,36.77920908,0,0.046954711047170215,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810UON,6,1,1,1,Campus/University Of Nairobi School Of Business,-1.239652,36.740087,0,0.09019040783253708,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810UTH,6,1,3,1,Kanisa/Kwa Miti,-1.260483,36.717077,0,0.1034424581687763,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810VIU,7,1,1,1,University of Nairobi,-1.281174749,36.81603044,0,0.005348888935526699,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810VWO,6,1,1,1,Mountain View,-1.264318228,36.73980474,0,0.08050283198809748,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WIA,6,1,1,1,Wangige Terminus,-1.219149828,36.71231747,0,0.12460448015952608,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WJM,6,1,5,1,Wanjimi/87 Junction,-1.258501,36.703092,0,0.11748883225651743,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WKU,7,1,1,1,Waluku,-1.262880564,36.76456153,0,0.057670416902660365,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810WOA,6,1,1,1,Kwa Rhoda,-1.232968569,36.73952579,0,0.09428997237251334,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WPS,6,1,4,1,Westlands Primary School,-1.2599462270000001,36.79033756,0,0.03771004014746168,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WPS,7,1,3,1,Westlands Primary School,-1.2599462270000001,36.79033756,0,0.03771004014746168,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810WRA,6,1,1,1,Kwambira,-1.109186143,36.63266391,0,0.2558572067200584,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WST,6,1,4,1,Westlands Stage,-1.265439391,36.80280447,0,0.025431872219987963,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810WST,7,1,3,1,Westlands Stage,-1.265439391,36.80280447,0,0.025431872219987963,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0810ZAB,6,1,3,1,Zambezi,-1.212741,36.659981,0,0.1736348883951578,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0810ZEN,6,1,2,1,Zen Garden/Hill View,-1.245145798,36.76913738,0,0.06335004784526518,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811'SO,6,1,1,1,St. Mark's/Lion's Place,-1.261276603,36.79675341,0,0.03239809558992027,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811/AM,6,1,1,1,Mountain View/Total,-1.26457876,36.73851192,0,0.08167692871076675,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811/FC,6,1,1,1,CFC/Delta,-1.26540184,36.80261135,0,0.025572665105304798,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
081178_,6,1,1,1,87,-1.258224249,36.70190513,0,0.11870747381790471,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AAC,6,1,1,1,Consolata,-1.26845035,36.80523723,0,0.02157437939583183,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AAK,7,1,1,1,Kampala,-1.135621995,36.63554996,0,0.23608427152081002,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0811AAP,6,1,1,1,Kampala,-1.233222216,36.66923314,0,0.15725045495552933,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811ABC,6,1,7,1,ABC Place,-1.259077191,36.7787075,0,0.047216296456860436,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811ABI,6,1,1,1,Kiambaa,-1.206679076,36.65695935,0,0.17899192578272202,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AEU,6,1,1,1,Kiahuria Medical Center/Mama Symo Kiosk,-1.22208032,36.71859652,0,0.11774034516907449,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AFT,6,1,1,1,CFC / Delta,-1.265702248,36.80268109,0,0.02528653504847112,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AGA,6,1,7,1,Aga Khan High School,-1.25941515,36.78263962,0,0.04385885037306566,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811AKK,6,1,1,1,ACK Kibichiku,-1.2234681840000001,36.72214508,0,0.11401245527411688,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811ANG,6,1,7,1,Fig Tree,-1.275692314,36.82295322,0,0.012134847037809681,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0811APN,6,1,1,1,Kikuyu Town Bus Park,-1.242860556,36.66480482,0,0.15851191447829063,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
