stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon
0111NMO,6,1,1,1,Ngomongo,-1.200252503,36.89471304
0111NOI,6,1,1,1,Kia Njogu,-1.183815926,36.73128337
0111NTA,6,1,1,1,Muthaiga Mini Market,-1.250145435,36.82079136
0111OJC,6,1,1,1,Jowac,-1.193359226,36.74874991
0111OLB,6,1,6,1,OiLibya/2nd Parklands Avenue,-1.26469,36.82432
0111OLS,6,1,1,1,Total Rosslyn,-1.21055907,36.78952754
0111RAU,6,1,1,1,Quarry,-1.207043856,36.88213885
0111RHK,6,1,5,1,6th Parklands Avenue/Regal House/Kobil,-1.25777,36.82691
0111RHR,6,1,5,1,Redhill Road/Polish Embassy,-1.234529614,36.80346429
0111RNE,6,1,1,1,Rwenu,-1.193967312,36.74329042
0111RNI,6,1,1,1,Container,-1.204575419,36.77539229
0111ROT,6,1,1,1,Two Rivers,-1.214563251,36.79482222
0111RPS,6,1,1,1,Ruiru Prisons,-1.151827,36.929292
0111RRY,7,1,1,1,Fairy Flowers,-1.164890259,36.69146866
0111RST,6,1,2,1,Ruaka Stage/Tuskys,-1.207146,36.785877
0111SAR,6,1,1,1,Carwash,-1.20097053,36.78517699
0111SNH,6,1,1,1,Shell Banana,-1.175822139,36.75949216
0111SPS,6,1,5,1,Stima Plaza Stage,-1.2696,36.8204
0111SPU,7,1,1,1,St. Paul's University Limuru,-1.148257,36.666204
0111TNN,6,1,1,1,Aga Khan Entrance,-1.26143825,36.82573199
0111TOE,6,1,1,1,Two Rivers,-1.214559316,36.79499388
0111TRI,6,1,1,1,Little Servant,-1.186605424,36.76822275
0111TRV,6,1,1,1,Two Rivers,-1.214520335,36.79460764
0111TUN,6,1,6,1,UNEP/Gigiri/KTTC,-1.238681674,36.81054533
0111TVI,6,1,1,1,Kwa Viti,-1.186836094,36.73504382
0111UKG,6,1,1,1,Kwa Njogu,-1.192592114,36.74655586
0111USA,7,1,1,1,Kwa Sukuma,-1.178994834,36.72388852
0111VMA,6,1,5,1,Village Market,-1.22876,36.80443
0111VWS,6,1,1,1,Two Rivers,-1.208490729,36.79807305
0111WNA,6,1,1,1,Kwa Kiwanja,-1.170839399,36.91703171
0111WRB,7,1,1,1,Kwa Bendera,-1.16908443,36.69846654
0111YSB,6,1,1,1,Bypass,-1.204768538,36.7854774
0112LKT,6,1,1,1,Koja,-1.28127,36.822572
0112LKT,7,1,1,1,Koja,-1.28127,36.822572
0112POL,6,1,2,1,Junction/Poland Embassy,-1.234835,36.803782
0113BAA,6,1,1,1,Banana Terminus,-1.17383,36.758605
0113GCH,6,1,1,1,Gasolina/Gichagi Mwisho,-1.219641,36.766688
0113KAR,6,1,1,1,Karura Mwisho,-1.19435,36.73204
0113LMD,6,1,1,1,Limuru Terminus,-1.108043,36.643534
0113LMD,7,1,2,1,Limuru Terminus,-1.108043,36.643534
0113RST,6,1,1,1,Ruaka Stage,-1.20717,36.78571
02002IE,6,1,1,1,Riverside 2,-1.249605149,36.87796533
0200AAK,6,1,1,1,Kwa Wachina,-1.222993612,36.90709734
0200ACM,6,1,1,1,Mwisho wa Chuma,-1.163516968,36.95318073
0200AKN,6,1,1,1,Guru Nanak,-1.270181537,36.83269501
0200AKO,6,1,1,1,Mpaka road,-1.264947295,36.80466485
0200APZ,6,1,1,1,Stima Plaza,-1.269631863,36.82072163
0200AVS,6,1,1,1,Naivas,-1.247291565,36.87247753
0200BBC,6,1,1,1,Baba Dogo Catho,-1.244169474,36.88507318
0200BDJ,6,1,5,1,Baba Dogo Junction/Dawa,-1.247259378,36.87438726
0200BER,6,1,2,1,Redeemed Ndumberi,-1.152985096,36.80867314
0200BLN,6,1,3,1,Balkan Sec School,-1.21242,36.83392
0200BLN,7,1,1,1,Balkan Sec School,-1.21242,36.83392
0200BUL,6,1,2,1,Bull and Bush,-1.217508,36.897464
0200BWD,6,1,3,1,Kasarini/Paradise Lost,-1.205964088,36.83213711
0200BWD,7,1,1,1,Kasarini/Paradise Lost,-1.205964088,36.83213711
0200CRN,6,1,3,1,Stima,-1.224013,36.908204
0200DAU,6,1,1,1,Mwandus,-1.161258459,36.82121515
0200DBR,6,1,1,1,Nduberi Factory,-1.140917,36.805701
0200DEC,6,1,1,1,Deliverance Church,-1.241361,36.894047
0200DMD,6,1,3,1,Diamond Flats,-1.20399,36.83301
0200DRU,6,1,1,1,Muslim Road,-1.27554059,36.83127344
0200EAC,6,1,1,1,Cinema,-1.252898902,36.89722359
0200EBR,6,1,1,1,Roundabout,-1.15516305,36.92666352
0200EEE,7,1,1,1,Redeemed Ngemwa,-1.117368221,36.8161726
0200EIE,6,1,1,1,Ridgeviews,-1.223405331,36.83767051
0200EII,6,1,1,1,Regional Centre/ICIPE,-1.220014929,36.8940146
0200ELH,6,1,1,1,Shell,-1.267559766,36.83087111
0200EMF,6,1,1,1,KEMREF,-1.241982311,36.8932566
0200EUT,6,1,1,1,Equity,-1.258005023,36.87877536
0200FHA,6,1,1,1,Faith Home Academy,-1.25305,36.878651
0200FRS,6,1,3,1,St. Francis,-1.226196,36.916057
0200GEG,6,1,1,1,Garage/Riverside,-1.249093333,36.87805167
0200GIT,6,1,3,1,Githurai,-1.20447278,36.91680372
0200GNA,7,1,1,1,Ngemwa,-1.12226057,36.81771755
0200GNK,6,1,9,1,Guru Nanak,-1.269521713,36.83210492
0200GNK,7,1,1,1,Guru Nanak,-1.269521713,36.83210492
0200GPS,6,1,1,1,Ngemwa Police Post,-1.121695,36.818793
0200GRG,6,1,2,1,Garage,-1.231264,36.924453
0200GTO,6,1,3,1,Githogoro/Kigwa,-1.21866,36.83586
0200GTO,7,1,1,1,Githogoro/Kigwa,-1.21866,36.83586
0200HHR,6,1,1,1,Shirika House,-1.273122668,36.81620908
0200HML,6,1,6,1,Garden City/Homeland Inn,-1.230479479,36.87905431
0200HTN,6,1,1,1,Hill stone,-1.252511144,36.880036
0200HUN,6,1,3,1,Hunters,-1.227583,36.917981
0200IMI,6,1,2,1,Kamutiini,-1.23051703,36.92298889
0200IRR,6,1,1,1,Riverside,-1.248269409,36.87665105
0200JIN,6,1,1,1,Ikinu,-1.100941,36.797296
0200KAI,6,1,1,1,Kwa Kairu,-1.143339,36.966445
0200KAW,6,1,1,1,Kwa Maua,-1.121935844,37.00715661
0200KBM,6,1,1,1,Kariobangi Market Stage,-1.255259,36.878742
0200KCI,6,1,1,1,Kariobangi Junction,-1.252570152,36.87895238
0200KEI,6,1,1,1,KIE/Pioneer,-1.272531152,36.82724476
0200KEN,6,1,1,1,Kenafric,-1.246680021,36.88435972
0200KEP,6,1,1,1,Kenya Power,-1.242946386,36.89085066
0200KJN,6,1,4,1,Kirigiti/Ruui,-1.17895,36.83748
0200KS2,6,1,4,1,KIST,-1.1835,36.83854
0200KTJ,6,1,1,1,Junction,-1.152403,36.919994
0200KUF,6,1,2,1,KU Fly Over,-1.180681,36.939082
0200KWH,6,1,2,1,Bypass/Kwaheri Flyover,-1.215137243,36.83501244
0200KWH,7,1,1,1,Bypass/Kwaheri Flyover,-1.215137243,36.83501244
0200LOK,6,1,1,1,Kobil/K1,-1.267608046,36.81204629
0200LPO,6,1,1,1,Allsops,-1.245715,36.86803667
0200MAT,6,1,3,1,Maternity,-1.223112,36.911889
0200MBA,6,1,1,1,Mamba,-1.269103289,36.84183329
0200MBC,6,1,1,1,Membley Church,-1.159048,36.939119
0200MGN,6,1,1,1,2nd Mugumoini Street,-1.218457,36.874002
0200MNO,6,1,1,1,Makutano,-1.064306,36.783481
0200MOS,6,1,1,1,Mosque Side Ya Juu,-1.24068,36.89471
0200MRR,6,1,2,1,Marurui,-1.211112,36.874403
0200MSH,6,1,5,1,Mushroom,-1.19579,36.83836
0200MTE,6,1,2,1,Muthaiga Golf Club Entrance,-1.25774,36.84292
0200NEH,6,1,1,1,Neighbours,-1.227277,36.870709
0200NES,6,1,3,1,Corner,-1.217567,36.898027
0200NFR,6,1,1,1,Ngorofani,-1.22535789,36.91485
0200NGN,6,1,1,1,Flyover Pangani,-1.266488333,36.83463167
0200NHL,6,1,1,1,Towngate Chapel,-1.15470457,36.81256771
0200NYT,6,1,1,1,Nyati Drive,-1.221369,36.872925
0200OIC,6,1,1,1,Ruaraka Police Post/Baba Dogo Catho,-1.244187087,36.88379377
0200OTO,6,1,3,1,JCL Motors,-1.23544845,36.84368402
0200RAW,6,1,1,1,Kware/Kahawa Sukari,-1.1890769,36.93116426
0200RDS,6,1,3,1,Ridgeway Springs,-1.22895062,36.84054315
0200RDS,7,1,1,1,Ridgeway Springs,-1.22895062,36.84054315
0200RER,6,1,1,1,Riverside,-1.243933439,36.88097477
0200RGC,6,1,2,1,Regional/ICIPE,-1.220023,36.894127
0200RIE,6,1,1,1,Riverside,-1.246434778,36.88011914
0200RIL,6,1,1,1,Kona Kwa Rail,-1.208219,36.922329
0200RKN,6,1,1,1,Kona,-1.225876,36.874215
0200RND,6,1,3,1,Runda Junction,-1.22171,36.83606
0200RND,7,1,1,1,Runda Junction,-1.22171,36.83606
0200ROC,6,1,3,1,Rock City,-1.23795,36.84398
0200ROC,7,1,1,1,Rock City,-1.23795,36.84398
0200RST,6,1,1,1,Roasters,-1.233360171,36.87278867
0200RTI,6,1,3,1,Itara,-1.185209155,36.8388319
0200RUK,6,1,1,1,Ruaraka Academy,-1.214869,36.876151
0200SAK,6,1,1,1,Samaki,-1.243772507,36.8785125
0200SAN,7,1,1,1,SDA Ikinu,-1.102948665,36.79969311
0200SHK,6,1,3,1,Shark's Palace,-1.24067,36.84427
0200SHK,7,1,1,1,Shark's Palace,-1.24067,36.84427
0200SHL,6,1,1,1,Shell,-1.235088,36.873169
0200SHP,6,1,2,1,Shell/Kariobangi Catholic Church,-1.256700754,36.87869489
0200SKU,6,1,1,1,Tuskys,-1.0402641,37.07185954
0200SPH,6,1,1,1,Super Highway,-1.164448857,36.95673108
0200SRA,6,1,1,1,Naivas Supermarket,-1.247506142,36.87264919
0200STD,6,1,5,1,Stadium,-1.221633554,36.890046
0200STD,7,1,1,1,Stadium,-1.221633554,36.890046
0200STM,6,1,1,1,Steam Drive,-1.222789,36.872219
0200STR,6,1,3,1,Kwa Ng'ethe/Five Star,-1.18981,36.83959
0200TDS,6,1,2,1,Seasons,-1.218752,36.902593
0200TFC,6,1,1,1,Perfection,-1.240324706,36.89570278
0200TKL,6,1,2,1,Total Kiambu,-1.175120205,36.82907671
0200TND,6,1,4,1,Thindigwa,-1.19987,36.83525
0200TSB,6,1,1,1,Booster,-1.159456014,36.82005644
0200TSO,6,1,1,1,Posta,-1.276704669,36.82708651
0200TSS,6,1,1,1,TSS Petrol Station/Blue Hut Hotel,-1.277,36.83091
0200UET,6,1,1,1,Equity,-1.218058347,36.89997339
0200URA,7,1,1,1,Githurai,-1.203685731,36.91733211
0200URD,6,1,1,1,Red Ruby,-1.270240545,36.81308001
0200WAN,6,1,1,1,Dawa Pharmaceuticals,-1.246853203,36.8750605
0200WJY,6,1,3,1,Wanderjoy,-1.23132,36.84252
0200WJY,7,1,1,1,Wanderjoy,-1.23132,36.84252
0200WKU,6,1,1,1,Kwa Mafuta,-1.228705287,36.91972089
02016EA,6,1,1,1,36Stage,-1.261315674,36.88658595
0201AGH,6,1,1,1,Aga Khan Hospital,-1.268924,36.809952
0201AIK,6,1,1,1,Kariobangi Mwisho,-1.253018333,36.88480333
0201AIP,7,1,1,1,Aipcea,-1.11975,36.819057
0201AIS,6,1,1,1,AIC Lucky Summer,-1.240432,36.895398
0201ALP,6,1,1,1,Allsops,-1.245253086,36.86786413
0201ALS,6,1,3,1,Allsops,-1.244512796,36.86686635
0201AMC,6,1,1,1,Cinema,-1.250704855,36.90486789
0201ARI,7,1,1,1,Kwa Bridge,-1.121764183,37.00636268
0201ARS,6,1,1,1,Car Wash,-1.232335567,36.87308371
0201ASP,6,1,1,1,Allsops,-1.24517262,36.86789632
0201ATB,6,1,1,1,Kariobangi catholic church/ Kanisani,-1.257166667,36.879065
0201BHC,6,1,1,1,Beta  Health Care,-1.062916517,36.78296685
0201BHC,7,1,1,1,Beta  Health Care,-1.062916517,36.78296685
0201BPC,6,1,1,1,The Baptist Chapel,-1.241702,36.893618
0201BRA,6,1,4,1,Barua,-1.19333,36.83991
0201CAL,6,1,1,1,Caltexdn/Equity,-1.268018,36.833628
0201CIA,6,1,1,1,AIC Church,-1.256825656,36.89734161
0201CIT,6,1,1,1,Police Post,-1.2441549,36.88429534
0201CJU,6,1,1,1,Ruiru Road Junction,-1.148968667,36.9568947
0201CNA,6,1,1,1,Cabanas,-1.329994798,36.89034641
0201CON,6,1,2,1,Corner,-1.247130632,36.8743068
0201DAW,6,1,2,1,Naivas/Dawa Pharmacutical,-1.247043,36.873225
0201DBR,6,1,1,1,Ndumberi Factory,-1.140974,36.805712
0201DIA,6,1,1,1,KIE/Desai,-1.271711916,36.82795823
0201DNK,6,1,3,1,Danamac's Flats,-1.21821,36.900913
0201DNO,6,1,1,1,Rounda,-1.26219011,36.87874854
0201DUA,6,1,1,1,Ruiru Road Junction,-1.1490798,36.95702612
0201DWE,7,1,1,1,Weigh Bridge,-1.129483581,36.98738873
0201ECH,6,1,1,1,Dawa Pharmaceutical,-1.247130632,36.87301397
0201ENL,6,1,1,1,Hill stone,-1.252511667,36.880055
0201EQT,6,1,1,1,Equity,-1.217932105,36.89985752
0201EVR,6,1,3,1,Evergreen,-1.2106,36.83313
0201FM,6,1,1,1,FM,-1.269269586,36.84068531
0201GIT,6,1,1,1,Githurai,-1.203684,36.916758
0201GRD,6,1,2,1,Equity,-1.217937,36.899857
0201GRG,6,1,2,1,Garage,-1.231222,36.924549
0201GTC,6,1,1,1,Gathecha/KSC International Junction,-1.240786,36.887714
0201GTJ,6,1,1,1,Gathanji,-1.089753,36.782261
0201GTJ,7,1,1,1,Gathanji,-1.089753,36.782261
0201GTO,6,1,4,1,Githogoro,-1.2186,36.83579
0201HML,6,1,8,1,Roasters/Naivas,-1.233043671,36.87387228
0201HSM,6,1,1,1,House Of Faith Ministry,-1.240245,36.895997
0201I/T,6,1,1,1,Kariobangi Market Stage/Soko,-1.255205601,36.87902749
0201IAH,6,1,1,1,Muthaiga,-1.260555518,36.84327364
0201IES,6,1,1,1,Desai,-1.27194795,36.82773024
0201IIR,6,1,1,1,Riverside,-1.249303222,36.87765419
0201IKN,7,1,1,1,Ikinu,-1.099779,36.795763
0201JAM,6,1,1,1,Jamaica,-1.074943542,36.78059578
0201JAM,7,1,1,1,Jamaica,-1.074943542,36.78059578
0201JNT,7,1,1,1,Gatitu,-1.043277383,37.07080007
0201KAI,6,1,1,1,Kwa Kairu,-1.142084,36.966911
0201KAM,6,1,1,1,Kanyama,-1.252580881,36.88219786
0201KBM,6,1,1,1,Kariobangi Market Stage/Soko,-1.255236268,36.87908113
0201KBO,6,1,1,1,Kimbo,-1.132586,36.974481
0201KCB,6,1,2,1,KCB Kiambu,-1.172811985,36.82988405
0201KCL,6,1,1,1,K1 Club,-1.268620491,36.81223512
0201KEE,6,1,1,1,KEMREF,-1.241980791,36.8933022
0201KEP,6,1,1,1,Kenya Power,-1.242862,36.89084
0201KFS,6,1,2,1,Kenya Forestry Service Station/CID,-1.250478029,36.84655666
0201KGM,6,1,1,1,Kiangima,-1.075928,36.786734
0201KGM,7,1,1,1,Kiangima,-1.075928,36.786734
0201KIH,6,1,2,1,Kihunguro,-1.160286069,36.95838869
0201KJN,6,1,2,1,Kirigiti Junction,-1.17902,36.83742
0201KMT,6,1,1,1,Kamutiini,-1.229538,36.920874
0201KRK,6,1,13,1,Kariokor,-1.279431,36.833293
0201KS2,6,1,3,1,KIST,-1.18345,36.83848
0201KSR,6,1,3,1,Kasarini/Paradise Lost,-1.20585,36.83201
0201KSS,6,1,4,1,Brentwood Hotel,-1.20461,36.83264
0201KSU,6,1,1,1,Kamindi Supermarket,-1.171696186,36.82808161
0201KWH,6,1,3,1,Bypass/Kwaheri Flyover,-1.21506,36.83495
0201MET,6,1,3,1,Bull & Bush,-1.217444,36.89776
0201MGN,6,1,1,1,2nd Mugumoini Street,-1.218296,36.873967
0201MJM,6,1,2,1,Maji Mazuri,-1.23198688,36.92629337
0201MLM,6,1,2,1,Kwa Mlima,-1.233215332,36.92902386
0201MML,6,1,1,1,Mwalimu,-1.269843578,36.83098912
0201MNO,7,1,1,1,Makutano,-1.064754,36.783189
0201MOS,6,1,1,1,Mosque,-1.24057,36.894865
0201MRT,6,1,3,1,Maternity,-1.223037,36.91183
0201MSH,6,1,3,1,Mushroom,-1.19582,36.83822
0201MSQ,6,1,1,1,Mosque,-1.252661,36.865157
0201MTR,6,1,2,1,TRM,-1.219793558,36.89088821
0201NAS,6,1,1,1,Naivas,-1.218873,36.895474
0201NBN,6,1,1,1,Baba Dogo Junction/Dawa,-1.247575879,36.874457
0201NEH,6,1,1,1,Neighbours,-1.2270087,36.87105596
0201NIO,6,1,1,1,Sokoni,-1.25513,36.87869
0201NTR,6,1,2,1,Naivas Ciata Mall/Ridgeways Mall,-1.22525,36.83883
0201NVS,6,1,1,1,Naivas,-1.247559786,36.87267065
0201NYT,6,1,1,1,Nyati Drive,-1.220956,36.873096
0201OER,6,1,1,1,Pioneer,-1.272505885,36.82773292
0201PME,6,1,1,1,Marie Stopes,-1.269189119,36.84839398
0201PNG,6,1,8,1,Pangani/Muthaiga Footbridge,-1.264039278,36.83783412
0201POS,7,1,1,1,Police Post,-1.121249,36.819359
0201PPS,6,1,1,1,Police Post,-1.219857,36.894257
0201RAK,6,1,1,1,Mpaka Road,-1.265068263,36.80462676
0201RDS,6,1,4,1,Ridgeway Springs/Total,-1.229122281,36.84055924
0201RET,6,1,1,1,St Margret,-1.207715,36.924788
0201REV,6,1,1,1,Drive In,-1.250063333,36.86227333
0201RGC,6,1,3,1,Regional Centre/ICIPE,-1.219975948,36.89407468
0201RIL,6,1,1,1,Kona Kwa Rail,-1.208181,36.922337
0201RKN,6,1,1,1,Kona,-1.225183,36.873912
0201RND,6,1,4,1,Runda Junction,-1.22181,36.8361
0201RNK,6,1,1,1,Kiamako Sunflower Primary School,-1.252865,36.87859167
0201ROC,6,1,4,1,Rock City,-1.2382,36.84398
0201RRP,6,1,1,1,Safari Park,-1.225190163,36.88523412
0201RSB,6,1,2,1,Roysambu,-1.218377352,36.8924278
0201RST,6,1,1,1,Roasters,-1.233597,36.872552
0201RUK,6,1,1,1,Ruaraka Academy,-1.214531,36.876177
0201RYB,6,1,1,1,Red Ruby,-1.270290255,36.81299043
0201RZA,6,1,1,1,Riziki Academy,-1.28067,36.838466
0201SDP,6,1,1,1,Pangani Police Post,-1.27023,36.83564
0201SHL,6,1,1,1,Shell,-1.23488903,36.87386155
0201SHP,6,1,2,1,Shell Petrol Station/Catholic Church,-1.256545186,36.87905967
0201SPH,6,1,1,1,Super Highway,-1.164459586,36.9567579
0201SPH,7,1,1,1,Super Highway,-1.164459586,36.9567579
0201SSN,6,1,1,1,Seasons,-1.218747,36.90285
0201STM,6,1,1,1,Steam Drive,-1.22293,36.872273
0201SUN,6,1,2,1,Sunton,-1.228819,36.919796
0201TEH,6,1,4,1,Homeland/Garden City,-1.230849624,36.87760323
0201TIN,6,1,1,1,Kamutiini,-1.230447292,36.92289233
0201TIU,6,1,1,1,Equity,-1.278343333,36.83056667
0201TIU,7,1,1,1,Equity,-1.278343333,36.83056667
0201TJA,6,1,1,1,Timba Junior Academy,-1.241243,36.894187
0201TKS,7,1,1,1,Tuskys,-1.041316,37.071367
0201UCP,6,1,1,1,Dawa Pharmaceutical,-1.247148246,36.87301397
0201UGC,6,1,1,1,Muthaiga Golf Club,-1.257732242,36.84297949
0201UOA,6,1,1,1,Munyu Road,-1.284302205,36.82779998
0201URI,6,1,1,1,Kariobangi Junction,-1.252575517,36.87903821
0201VRS,6,1,1,1,Riverside,-1.243918866,36.88077092
0201WAA,6,1,1,1,Kawaa,-1.244587898,36.87559426
0201WJY,6,1,4,1,Wanderjoy,-1.23113,36.84225
0201WOA,6,1,3,1,Kwa DO,-1.219326854,36.90370649
0201YTU,6,1,1,1,Equity,-1.258245707,36.87878609
0201YUE,6,1,1,1,Survey,-1.248853333,36.86336333
0202LUT,6,1,1,1,Luthuli Avenue,-1.284831,36.826986
0202RSB,6,1,1,1,Roysambu Terminus,-1.217422485,36.89440727
0203SND,6,1,2,1,Sunton,-1.229503155,36.92081094
0210-P0,6,1,1,1,Triple-0,-1.272721946,36.97467506
0210/US,6,1,1,1,TRM/Roysambu,-1.220469475,36.89088821
02107SA,6,1,1,1,Barraks/75,-1.311714381,36.92533046
0210ABI,6,1,1,1,Tiba,-1.240081787,36.89640284
0210ACO,6,1,2,1,Karura Close,-1.256085366,36.84340507
0210AEC,6,1,1,1,Faith Home Academy,-1.253224611,36.87857151
0210AFY,6,1,1,1,Fancy,-1.277269453,36.96974784
0210AIC,6,1,1,1,China,-1.293882251,36.94319129
0210AIE,6,1,1,1,Kwa Bridge,-1.249443412,36.87787414
0210AIK,6,1,1,1,Kasarini,-1.201480955,36.83447868
0210AIT,6,1,1,1,Tumaini,-1.280199945,36.96515858
0210AKC,6,1,1,1,KCA,-1.25305447,36.85928106
0210AKE,6,1,1,1,Keza,-1.285972059,36.95495546
0210ALS,6,1,7,1,Allsops,-1.245896816,36.86659813
0210ALS,7,1,1,1,Allsops,-1.245896816,36.86659813
0210AMC,6,1,1,1,Quickmart,-1.169282198,36.96969151
0210AMJ,6,1,1,1,Juja Mall,-1.118052006,37.01047182
0210ANI,6,1,1,1,Naivas,-1.247502297,36.87248826
0210ANR,7,1,1,1,Thingira,-1.1147933,36.81205273
0210ANT,6,1,1,1,Aviation,-1.319936514,36.90660059
0210APB,6,1,1,1,Bypass,-1.165457368,36.95721388
0210ARA,6,1,1,1,Barracks/75 Rounda,-1.313516825,36.92287892
0210ARG,6,1,2,1,Garage,-1.249185205,36.87806457
0210ARH,6,1,1,1,Car Wash,-1.21111545,36.9075796
0210ARI,7,1,1,1,Raia,-1.108012676,36.8063879
0210ARM,7,1,1,1,Taj Mall Roundabout,-1.32471621,36.89894557
0210AS3,6,1,1,1,36Stage,-1.261734098,36.88483715
0210ASR,6,1,4,1,Safari Park,-1.22595343,36.88503832
0210ASV,6,1,1,1,Naivas,-1.247506142,36.87250435
0210AUI,6,1,1,1,Utalii,-1.256094575,36.85605705
0210AWR,6,1,1,1,Kware,-1.189995736,36.93019062
0210AYA,6,1,1,1,Onyata,-1.267103881,36.98038548
0210BBD,6,1,1,1,Baba Dogo Terminal,-1.244305,36.887506
0210CAH,6,1,1,1,Pangani Girls' School,-1.270063519,36.83802724
0210CAK,6,1,1,1,KCA,-1.253113478,36.85937226
0210CID,6,1,3,1,KFS/CID,-1.25032,36.84657
0210CID,7,1,1,1,KFS/CID,-1.25032,36.84657
0210CIJ,6,1,1,1,Northern Junction,-1.247555137,36.87098622
0210CKA,6,1,1,1,KCA,-1.253079772,36.85931861
0210CLM,6,1,2,1,Clay,-1.171357,36.948865
0210CLY,6,1,2,1,Clay Works,-1.172108,36.947546
0210CRH,7,1,1,1,Car Wash,-1.211124659,36.90780222
0210CRI,7,1,1,1,AIPCK Githunguri,-1.058234095,36.78208709
0210DBR,6,1,1,1,Ndumberi,-1.15149,36.805479
0210DGU,6,1,1,1,Ndarugu,-1.081380844,37.04282463
0210DIE,6,1,1,1,Weigh Bridge,-1.12953338,36.98971957
0210DLO,6,1,1,1,Homeland Inn,-1.230951548,36.87830865
0210DOE,6,1,1,1,Kenyatta Road,-1.125418872,37.00300187
0210DRV,6,1,8,1,Drive In,-1.249040365,36.86320782
0210DRV,7,1,1,1,Drive In,-1.249040365,36.86320782
0210EC/,6,1,1,1,Utawala Junction/ Benedicta,-1.278744668,36.96799904
0210EIW,6,1,1,1,Kwa Chief,-1.282864541,36.95997387
0210EKE,6,1,1,1,Kemsa Depot,-1.316538513,36.92023695
0210EKT,6,1,1,1,Kanyama,-1.25249505,36.88166142
0210ENE,6,1,2,1,Odeon,-1.282971829,36.82432383
0210EOS,6,1,1,1,Seasons,-1.218774319,36.90265775
0210EOV,7,1,1,1,Jehova Witness Ting'ang'a,-1.12778449,36.81349039
0210ERI,6,1,1,1,Reli,-1.206656813,36.9204247
0210ERV,6,1,2,1,Evergreen,-1.211371422,36.83338165
0210EXL,6,1,2,1,Lex,-1.247511506,36.87099695
0210FAR,6,1,1,1,Safari Park,-1.225801706,36.88538432
0210FAR,7,1,1,1,Safari Park,-1.225801706,36.88538432
0210FBO,6,1,1,1,Balkan Sec. School/Fourways,-1.212370634,36.83383226
0210FIG,6,1,5,1,Fig Tree,-1.275653243,36.82331264
0210FIG,7,1,1,1,Fig Tree,-1.275653243,36.82331264
0210FLY,6,1,2,1,Fly Over,-1.150335073,36.96210623
0210FNO,6,1,1,1,Ngorofani,-1.225275993,36.91494226
0210GAO,6,1,1,1,Mlango Kubwa,-1.26747787,36.84358478
0210GEN,6,1,1,1,Engen,-1.180842519,36.98763013
0210GIT,6,1,1,1,Githurai,-1.204336,36.916825
0210GIT,7,1,1,1,Githurai,-1.204336,36.916825
0210GNN,6,1,1,1,Pangani,-1.266170508,36.83512509
0210GPN,6,1,2,1,Shell/Pangani Footbridge,-1.264028549,36.83792531
0210GRG,6,1,1,1,Garage Stage,-1.279238,36.849785
0210HAS,6,1,3,1,Car Wash,-1.211269498,36.90749645
0210HAU,6,1,1,1,Kahawa Sukari,-1.188561916,36.93168998
0210HAW,6,1,2,1,Car Wash,-1.211352826,36.90758228
0210HER,6,1,1,1,Ha Andrew,-1.131444453,36.80510044
0210HFI,6,1,2,1,Kwa Ng'ethe/Fivestar,-1.189877719,36.83962315
0210HHE,7,1,1,1,PCEA Bishop Gathu,-1.092550993,36.78580999
0210HIP,6,1,1,1,Highpoint,-1.095312238,37.02895224
0210HLE,6,1,1,1,Shell,-1.281759471,36.96203381
0210HUN,6,1,1,1,Hunters Stage,-1.227159,36.917404
0210HUT,6,1,1,1,Githurai,-1.203691095,36.91734284
0210HWA,6,1,1,1,Kahawa,-1.19645834,36.92401886
0210HWD,6,1,1,1,Kahawa Wendani,-1.195381612,36.92504615
0210HWK,6,1,1,1,Wendani Bus Stop,-1.195385456,36.92515612
0210IEL,7,1,1,1,Homeland Inn,-1.231017441,36.87831134
0210IES,6,1,2,1,Desai,-1.27242422,36.82760525
0210IHW,6,1,1,1,Kwa Ahindi,-1.17300126,36.82666808
0210IIA,6,1,1,1,Utalii,-1.25646624,36.85562253
0210IJI,6,1,3,1,Jikoni's,-1.230232716,36.8412137
0210IKS,6,1,1,1,Aga Khan hospital,-1.269070745,36.81020093
0210ILA,6,1,1,1,Utalii,-1.256112224,36.85542941
0210IMT,6,1,1,1,Mitikenda,-1.184324026,36.99306428
0210INA,6,1,1,1,Pangani Police Post,-1.270315647,36.83555961
0210IRI,6,1,1,1,Maji Mazuri,-1.231949329,36.92613244
0210ISD,6,1,1,1,Desai,-1.271785498,36.82840884
0210ITI,6,1,1,1,Utalii,-1.256405711,36.85563862
0210IVN,6,1,1,1,Drive In,-1.248483986,36.8636021
0210IYU,6,1,1,1,Super Highway,-1.165175914,36.95830822
0210JKT,6,1,1,1,JKUAT,-1.106981,37.015873
0210JTS,6,1,1,1,St. Joseph,-1.241111755,36.98976517
0210KAD,6,1,2,1,Kwa Ahindi,-1.173949242,36.82804942
0210KAF,6,1,1,1,Family Bank,-1.280661285,36.96424663
0210KAH,6,1,1,1,Kahawa Wendani,-1.196565628,36.92410469
0210KBM,6,1,1,1,Kariobangi Market Stage,-1.255533,36.878748
0210KBO,6,1,1,1,Kimbo,-1.13317,36.974441
0210KCA,6,1,8,1,KCA/Survey,-1.253374815,36.85901821
0210KCA,7,1,1,1,KCA/Survey,-1.253374815,36.85901821
